날짜,시도,측정소,PM10,PM25
2016-01-08,서울,노원구,39,19
2016-01-09,서울,노원구,42,30
2016-01-10,서울,노원구,27,12
2016-01-11,서울,노원구,51,16
2016-01-12,서울,노원구,54,18
2016-01-13,서울,노원구,35,15
2016-01-14,서울,노원구,49,22
2016-01-15,서울,노원구,66,25
2016-01-16,서울,노원구,77,37
2016-01-17,서울,노원구,77,35
2016-01-18,서울,노원구,67,32
2016-01-19,서울,노원구,26,13
2016-01-20,서울,노원구,46,24
2016-01-21,서울,노원구,49,25
2016-01-22,서울,노원구,58,27
2016-01-23,서울,노원구,23,17
2016-01-24,서울,노원구,23,8
2016-01-25,서울,노원구,58,19
2016-01-26,서울,노원구,61,35
2016-01-27,서울,노원구,53,34
2016-01-28,서울,노원구,51,31
2016-01-29,서울,노원구,53,32
2016-01-30,서울,노원구,60,37
2016-01-31,서울,노원구,56,36
2016-02-01,서울,중구,46,23
2016-02-02,서울,중구,55,24
2016-02-03,서울,중구,59,32
2016-02-04,서울,중구,50,30
2016-02-05,서울,중구,52,20
2016-02-06,서울,중구,69,36
2016-02-07,서울,중구,66,17
2016-02-08,서울,중구,180,89
2016-02-09,서울,중구,104,78
2016-02-10,서울,중구,45,22
2016-02-11,서울,중구,63,27
2016-02-12,서울,중구,19,36
2016-02-13,서울,중구,18,12
2016-02-14,서울,중구,30,13
2016-02-15,서울,중구,33,8
2016-02-16,서울,중구,23,9
2016-02-17,서울,중구,37,14
2016-02-18,서울,중구,89,32
2016-02-19,서울,중구,84,50
2016-02-20,서울,중구,48,27
2016-02-21,서울,중구,30,10
2016-02-22,서울,중구,55,18
2016-02-23,서울,중구,45,22
2016-02-24,서울,중구,28,24
2016-02-25,서울,중구,83,38
2016-02-26,서울,중구,93,44
2016-02-27,서울,중구,87,57
2016-02-28,서울,중구,41,28
2016-02-29,서울,중구,33,23
2016-02-01,서울,종로구,43,24
2016-02-02,서울,종로구,51,32
2016-02-03,서울,종로구,61,51
2016-02-04,서울,종로구,53,46
2016-02-05,서울,종로구,49,35
2016-02-06,서울,종로구,62,40
2016-02-07,서울,종로구,62,34
2016-02-08,서울,종로구,167,131
2016-02-09,서울,종로구,105,76
2016-02-10,서울,종로구,52,32
2016-02-11,서울,종로구,55,33
2016-02-12,서울,종로구,58,41
2016-02-13,서울,종로구,19,10
2016-02-14,서울,종로구,35,16
2016-02-15,서울,종로구,33,14
2016-02-16,서울,종로구,23,14
2016-02-17,서울,종로구,36,17
2016-02-18,서울,종로구,74,46
2016-02-19,서울,종로구,89,59
2016-02-20,서울,종로구,52,26
2016-02-21,서울,종로구,26,6
2016-02-22,서울,종로구,55,31
2016-02-23,서울,종로구,52,30
2016-02-24,서울,종로구,30,22
2016-02-25,서울,종로구,89,69
2016-02-26,서울,종로구,106,87
2016-02-27,서울,종로구,101,82
2016-02-28,서울,종로구,54,38
2016-02-29,서울,종로구,42,33
2016-02-01,서울,용산구,31,22
2016-02-02,서울,용산구,41,29
2016-02-03,서울,용산구,51,39
2016-02-04,서울,용산구,49,41
2016-02-05,서울,용산구,38,24
2016-02-06,서울,용산구,48,32
2016-02-07,서울,용산구,46,29
2016-02-08,서울,용산구,145,104
2016-02-09,서울,용산구,71,46
2016-02-10,서울,용산구,35,24
2016-02-11,서울,용산구,71,23
2016-02-12,서울,용산구,58,41
2016-02-13,서울,용산구,22,17
2016-02-14,서울,용산구,26,16
2016-02-15,서울,용산구,24,15
2016-02-16,서울,용산구,21,16
2016-02-17,서울,용산구,27,19
2016-02-18,서울,용산구,68,40
2016-02-19,서울,용산구,76,48
2016-02-20,서울,용산구,42,28
2016-02-21,서울,용산구,22,10
2016-02-22,서울,용산구,48,30
2016-02-23,서울,용산구,44,31
2016-02-24,서울,용산구,25,15
2016-02-25,서울,용산구,80,57
2016-02-26,서울,용산구,95,70
2016-02-27,서울,용산구,70,53
2016-02-28,서울,용산구,48,37
2016-02-29,서울,용산구,30,23
2016-02-01,서울,광진구,46,30
2016-02-02,서울,광진구,55,31
2016-02-03,서울,광진구,68,47
2016-02-04,서울,광진구,69,51
2016-02-05,서울,광진구,50,31
2016-02-06,서울,광진구,64,36
2016-02-07,서울,광진구,70,34
2016-02-08,서울,광진구,180,121
2016-02-09,서울,광진구,127,83
2016-02-10,서울,광진구,45,32
2016-02-11,서울,광진구,52,32
2016-02-12,서울,광진구,51,33
2016-02-13,서울,광진구,14,11
2016-02-14,서울,광진구,37,22
2016-02-15,서울,광진구,32,20
2016-02-16,서울,광진구,22,16
2016-02-17,서울,광진구,36,17
2016-02-18,서울,광진구,73,47
2016-02-19,서울,광진구,88,56
2016-02-20,서울,광진구,74,44
2016-02-21,서울,광진구,26,11
2016-02-22,서울,광진구,67,38
2016-02-23,서울,광진구,61,35
2016-02-24,서울,광진구,30,21
2016-02-25,서울,광진구,98,64
2016-02-26,서울,광진구,98,66
2016-02-27,서울,광진구,101,71
2016-02-28,서울,광진구,70,48
2016-02-29,서울,광진구,41,29
2016-02-01,서울,성동구,54,24
2016-02-02,서울,성동구,63,21
2016-02-03,서울,성동구,64,32
2016-02-04,서울,성동구,72,48
2016-02-05,서울,성동구,54,22
2016-02-06,서울,성동구,75,29
2016-02-07,서울,성동구,72,31
2016-02-08,서울,성동구,206,104
2016-02-09,서울,성동구,137,85
2016-02-10,서울,성동구,71,31
2016-02-11,서울,성동구,82,35
2016-02-12,서울,성동구,87,37
2016-02-13,서울,성동구,29,16
2016-02-14,서울,성동구,40,13
2016-02-15,서울,성동구,41,11
2016-02-16,서울,성동구,25,12
2016-02-17,서울,성동구,43,19
2016-02-18,서울,성동구,81,34
2016-02-19,서울,성동구,98,60
2016-02-20,서울,성동구,60,28
2016-02-21,서울,성동구,34,9
2016-02-22,서울,성동구,68,27
2016-02-23,서울,성동구,56,28
2016-02-24,서울,성동구,34,15
2016-02-25,서울,성동구,96,43
2016-02-26,서울,성동구,118,53
2016-02-27,서울,성동구,97,57
2016-02-28,서울,성동구,68,38
2016-02-29,서울,성동구,37,22
2016-02-01,서울,중랑구,49,21
2016-02-02,서울,중랑구,56,28
2016-02-03,서울,중랑구,58,41
2016-02-04,서울,중랑구,65,35
2016-02-05,서울,중랑구,60,32
2016-02-06,서울,중랑구,76,32
2016-02-07,서울,중랑구,80,29
2016-02-08,서울,중랑구,176,103
2016-02-09,서울,중랑구,138,65
2016-02-10,서울,중랑구,42,28
2016-02-11,서울,중랑구,48,29
2016-02-12,서울,중랑구,79,30
2016-02-13,서울,중랑구,26,13
2016-02-14,서울,중랑구,32,18
2016-02-15,서울,중랑구,31,16
2016-02-16,서울,중랑구,30,13
2016-02-17,서울,중랑구,37,15
2016-02-18,서울,중랑구,75,47
2016-02-19,서울,중랑구,93,44
2016-02-20,서울,중랑구,65,35
2016-02-21,서울,중랑구,27,11
2016-02-22,서울,중랑구,72,27
2016-02-23,서울,중랑구,67,32
2016-02-24,서울,중랑구,32,14
2016-02-25,서울,중랑구,93,53
2016-02-26,서울,중랑구,104,49
2016-02-27,서울,중랑구,116,61
2016-02-28,서울,중랑구,61,28
2016-02-29,서울,중랑구,41,23
2016-02-01,서울,동대문구,56,20
2016-02-02,서울,동대문구,57,28
2016-02-03,서울,동대문구,57,37
2016-02-04,서울,동대문구,57,27
2016-02-05,서울,동대문구,54,27
2016-02-06,서울,동대문구,67,28
2016-02-07,서울,동대문구,69,24
2016-02-08,서울,동대문구,181,99
2016-02-09,서울,동대문구,128,59
2016-02-10,서울,동대문구,54,26
2016-02-11,서울,동대문구,71,38
2016-02-12,서울,동대문구,70,35
2016-02-13,서울,동대문구,32,15
2016-02-14,서울,동대문구,32,13
2016-02-15,서울,동대문구,36,12
2016-02-16,서울,동대문구,25,13
2016-02-17,서울,동대문구,42,13
2016-02-18,서울,동대문구,83,39
2016-02-19,서울,동대문구,93,47
2016-02-20,서울,동대문구,61,26
2016-02-21,서울,동대문구,25,8
2016-02-22,서울,동대문구,62,28
2016-02-23,서울,동대문구,71,18
2016-02-24,서울,동대문구,21,16
2016-02-25,서울,동대문구,94,48
2016-02-26,서울,동대문구,122,60
2016-02-27,서울,동대문구,113,53
2016-02-28,서울,동대문구,56,31
2016-02-29,서울,동대문구,42,20
2016-02-01,서울,성북구,50,13
2016-02-02,서울,성북구,47,17
2016-02-03,서울,성북구,47,6
2016-02-04,서울,성북구,46,16
2016-02-05,서울,성북구,57,28
2016-02-06,서울,성북구,76,40
2016-02-07,서울,성북구,77,30
2016-02-08,서울,성북구,175,102
2016-02-09,서울,성북구,118,62
2016-02-10,서울,성북구,44,31
2016-02-11,서울,성북구,59,32
2016-02-12,서울,성북구,52,36
2016-02-13,서울,성북구,17,14
2016-02-14,서울,성북구,35,19
2016-02-15,서울,성북구,28,14
2016-02-16,서울,성북구,20,14
2016-02-17,서울,성북구,43,22
2016-02-18,서울,성북구,76,39
2016-02-19,서울,성북구,92,49
2016-02-20,서울,성북구,62,28
2016-02-21,서울,성북구,24,13
2016-02-22,서울,성북구,57,26
2016-02-23,서울,성북구,55,23
2016-02-24,서울,성북구,33,19
2016-02-25,서울,성북구,85,48
2016-02-26,서울,성북구,95,60
2016-02-27,서울,성북구,101,49
2016-02-28,서울,성북구,59,29
2016-02-29,서울,성북구,47,24
2016-02-01,서울,도봉구,42,18
2016-02-02,서울,도봉구,44,16
2016-02-03,서울,도봉구,53,27
2016-02-04,서울,도봉구,57,31
2016-02-05,서울,도봉구,57,30
2016-02-06,서울,도봉구,79,30
2016-02-07,서울,도봉구,89,26
2016-02-08,서울,도봉구,169,97
2016-02-09,서울,도봉구,106,53
2016-02-10,서울,도봉구,52,28
2016-02-11,서울,도봉구,49,26
2016-02-12,서울,도봉구,55,33
2016-02-13,서울,도봉구,10,10
2016-02-14,서울,도봉구,35,8
2016-02-15,서울,도봉구,35,13
2016-02-16,서울,도봉구,30,12
2016-02-17,서울,도봉구,41,16
2016-02-18,서울,도봉구,84,43
2016-02-19,서울,도봉구,102,41
2016-02-20,서울,도봉구,71,28
2016-02-21,서울,도봉구,26,7
2016-02-22,서울,도봉구,55,24
2016-02-23,서울,도봉구,65,22
2016-02-24,서울,도봉구,20,12
2016-02-25,서울,도봉구,91,46
2016-02-26,서울,도봉구,80,43
2016-02-27,서울,도봉구,83,38
2016-02-28,서울,도봉구,53,29
2016-02-29,서울,도봉구,53,23
2016-02-01,서울,은평구,42,30
2016-02-02,서울,은평구,46,24
2016-02-03,서울,은평구,56,34
2016-02-04,서울,은평구,48,22
2016-02-05,서울,은평구,61,27
2016-02-06,서울,은평구,67,39
2016-02-07,서울,은평구,62,26
2016-02-08,서울,은평구,162,84
2016-02-09,서울,은평구,102,51
2016-02-10,서울,은평구,35,18
2016-02-11,서울,은평구,52,26
2016-02-12,서울,은평구,60,40
2016-02-13,서울,은평구,14,12
2016-02-14,서울,은평구,28,9
2016-02-15,서울,은평구,32,15
2016-02-16,서울,은평구,17,16
2016-02-17,서울,은평구,30,12
2016-02-18,서울,은평구,79,39
2016-02-19,서울,은평구,101,46
2016-02-20,서울,은평구,39,16
2016-02-21,서울,은평구,23,7
2016-02-22,서울,은평구,68,21
2016-02-23,서울,은평구,60,28
2016-02-24,서울,은평구,42,32
2016-02-25,서울,은평구,97,50
2016-02-26,서울,은평구,101,58
2016-02-27,서울,은평구,100,72
2016-02-28,서울,은평구,33,23
2016-02-29,서울,은평구,39,23
2016-02-01,서울,서대문구,47,17
2016-02-02,서울,서대문구,62,32
2016-02-03,서울,서대문구,54,34
2016-02-04,서울,서대문구,55,31
2016-02-05,서울,서대문구,55,27
2016-02-06,서울,서대문구,72,31
2016-02-07,서울,서대문구,63,27
2016-02-08,서울,서대문구,191,98
2016-02-09,서울,서대문구,101,46
2016-02-10,서울,서대문구,43,22
2016-02-11,서울,서대문구,66,33
2016-02-12,서울,서대문구,66,36
2016-02-13,서울,서대문구,15,9
2016-02-14,서울,서대문구,34,12
2016-02-15,서울,서대문구,34,15
2016-02-16,서울,서대문구,24,12
2016-02-17,서울,서대문구,44,17
2016-02-18,서울,서대문구,89,44
2016-02-19,서울,서대문구,94,43
2016-02-20,서울,서대문구,49,26
2016-02-21,서울,서대문구,32,13
2016-02-22,서울,서대문구,54,22
2016-02-23,서울,서대문구,54,21
2016-02-24,서울,서대문구,31,19
2016-02-25,서울,서대문구,88,52
2016-02-26,서울,서대문구,99,64
2016-02-27,서울,서대문구,90,58
2016-02-28,서울,서대문구,45,28
2016-02-29,서울,서대문구,38,21
2016-02-01,서울,마포구,26,18
2016-02-02,서울,마포구,37,22
2016-02-03,서울,마포구,56,44
2016-02-04,서울,마포구,49,35
2016-02-05,서울,마포구,41,29
2016-02-06,서울,마포구,43,29
2016-02-07,서울,마포구,41,23
2016-02-08,서울,마포구,135,90
2016-02-09,서울,마포구,59,39
2016-02-10,서울,마포구,30,22
2016-02-11,서울,마포구,65,46
2016-02-12,서울,마포구,50,37
2016-02-13,서울,마포구,19,13
2016-02-14,서울,마포구,26,17
2016-02-15,서울,마포구,24,11
2016-02-16,서울,마포구,20,13
2016-02-17,서울,마포구,24,19
2016-02-18,서울,마포구,67,44
2016-02-19,서울,마포구,73,46
2016-02-20,서울,마포구,46,31
2016-02-21,서울,마포구,20,9
2016-02-22,서울,마포구,44,29
2016-02-23,서울,마포구,39,29
2016-02-24,서울,마포구,24,16
2016-02-25,서울,마포구,78,56
2016-02-26,서울,마포구,93,68
2016-02-27,서울,마포구,70,51
2016-02-28,서울,마포구,45,29
2016-02-29,서울,마포구,32,21
2016-02-01,서울,강서구,43,11
2016-02-02,서울,강서구,58,25
2016-02-03,서울,강서구,58,28
2016-02-04,서울,강서구,62,28
2016-02-05,서울,강서구,61,24
2016-02-06,서울,강서구,61,23
2016-02-07,서울,강서구,61,26
2016-02-08,서울,강서구,191,85
2016-02-09,서울,강서구,96,45
2016-02-10,서울,강서구,70,29
2016-02-11,서울,강서구,61,26
2016-02-12,서울,강서구,61,34
2016-02-13,서울,강서구,27,14
2016-02-14,서울,강서구,39,14
2016-02-15,서울,강서구,25,12
2016-02-16,서울,강서구,28,11
2016-02-17,서울,강서구,48,17
2016-02-18,서울,강서구,90,42
2016-02-19,서울,강서구,101,43
2016-02-20,서울,강서구,70,30
2016-02-21,서울,강서구,37,21
2016-02-22,서울,강서구,54,16
2016-02-23,서울,강서구,51,16
2016-02-24,서울,강서구,34,7
2016-02-25,서울,강서구,89,40
2016-02-26,서울,강서구,94,50
2016-02-27,서울,강서구,78,39
2016-02-28,서울,강서구,74,53
2016-02-29,서울,강서구,36,23
2016-02-01,서울,구로구,38,14
2016-02-02,서울,구로구,54,38
2016-02-03,서울,구로구,55,33
2016-02-04,서울,구로구,50,34
2016-02-05,서울,구로구,45,31
2016-02-06,서울,구로구,56,32
2016-02-07,서울,구로구,52,38
2016-02-08,서울,구로구,163,110
2016-02-09,서울,구로구,93,72
2016-02-10,서울,구로구,57,28
2016-02-11,서울,구로구,50,34
2016-02-12,서울,구로구,42,35
2016-02-13,서울,구로구,24,21
2016-02-14,서울,구로구,33,16
2016-02-15,서울,구로구,27,23
2016-02-16,서울,구로구,20,10
2016-02-17,서울,구로구,36,18
2016-02-18,서울,구로구,64,33
2016-02-19,서울,구로구,78,44
2016-02-20,서울,구로구,45,25
2016-02-21,서울,구로구,31,14
2016-02-22,서울,구로구,38,16
2016-02-23,서울,구로구,35,21
2016-02-24,서울,구로구,27,10
2016-02-25,서울,구로구,77,50
2016-02-26,서울,구로구,82,60
2016-02-27,서울,구로구,63,52
2016-02-28,서울,구로구,53,29
2016-02-29,서울,구로구,33,24
2016-02-01,서울,영등포구,43,14
2016-02-02,서울,영등포구,60,24
2016-02-03,서울,영등포구,63,38
2016-02-04,서울,영등포구,68,33
2016-02-05,서울,영등포구,56,30
2016-02-06,서울,영등포구,81,34
2016-02-07,서울,영등포구,73,27
2016-02-08,서울,영등포구,208,104
2016-02-09,서울,영등포구,115,54
2016-02-10,서울,영등포구,84,40
2016-02-11,서울,영등포구,55,30
2016-02-12,서울,영등포구,69,30
2016-02-13,서울,영등포구,28,18
2016-02-14,서울,영등포구,39,24
2016-02-15,서울,영등포구,33,14
2016-02-16,서울,영등포구,28,11
2016-02-17,서울,영등포구,46,20
2016-02-18,서울,영등포구,93,45
2016-02-19,서울,영등포구,104,47
2016-02-20,서울,영등포구,64,26
2016-02-21,서울,영등포구,42,13
2016-02-22,서울,영등포구,53,21
2016-02-23,서울,영등포구,50,20
2016-02-24,서울,영등포구,30,11
2016-02-25,서울,영등포구,97,56
2016-02-26,서울,영등포구,134,65
2016-02-27,서울,영등포구,91,53
2016-02-28,서울,영등포구,68,35
2016-02-29,서울,영등포구,41,23
2016-02-01,서울,동작구,35,19
2016-02-02,서울,동작구,40,25
2016-02-03,서울,동작구,47,33
2016-02-04,서울,동작구,46,34
2016-02-05,서울,동작구,48,26
2016-02-06,서울,동작구,55,25
2016-02-07,서울,동작구,55,25
2016-02-08,서울,동작구,158,97
2016-02-09,서울,동작구,98,56
2016-02-10,서울,동작구,41,27
2016-02-11,서울,동작구,42,28
2016-02-12,서울,동작구,49,25
2016-02-13,서울,동작구,17,12
2016-02-14,서울,동작구,27,13
2016-02-15,서울,동작구,27,14
2016-02-16,서울,동작구,16,11
2016-02-17,서울,동작구,23,13
2016-02-18,서울,동작구,59,31
2016-02-19,서울,동작구,75,41
2016-02-20,서울,동작구,51,28
2016-02-21,서울,동작구,24,9
2016-02-22,서울,동작구,49,26
2016-02-23,서울,동작구,46,30
2016-02-24,서울,동작구,24,14
2016-02-25,서울,동작구,76,47
2016-02-26,서울,동작구,87,61
2016-02-27,서울,동작구,61,43
2016-02-28,서울,동작구,43,27
2016-02-29,서울,동작구,29,18
2016-02-01,서울,관악구,35,20
2016-02-02,서울,관악구,52,31
2016-02-03,서울,관악구,62,42
2016-02-04,서울,관악구,62,40
2016-02-05,서울,관악구,49,28
2016-02-06,서울,관악구,59,30
2016-02-07,서울,관악구,55,32
2016-02-08,서울,관악구,56,91
2016-02-09,서울,관악구,75,43
2016-02-10,서울,관악구,51,29
2016-02-11,서울,관악구,58,32
2016-02-12,서울,관악구,52,28
2016-02-13,서울,관악구,35,22
2016-02-14,서울,관악구,31,20
2016-02-15,서울,관악구,32,15
2016-02-16,서울,관악구,31,17
2016-02-17,서울,관악구,43,24
2016-02-18,서울,관악구,82,47
2016-02-19,서울,관악구,84,47
2016-02-20,서울,관악구,60,33
2016-02-21,서울,관악구,37,18
2016-02-22,서울,관악구,56,31
2016-02-23,서울,관악구,54,30
2016-02-24,서울,관악구,33,18
2016-02-25,서울,관악구,90,59
2016-02-26,서울,관악구,90,62
2016-02-27,서울,관악구,67,44
2016-02-28,서울,관악구,70,44
2016-02-29,서울,관악구,39,23
2016-02-01,서울,강남구,48,21
2016-02-02,서울,강남구,63,34
2016-02-03,서울,강남구,61,33
2016-02-04,서울,강남구,60,36
2016-02-05,서울,강남구,53,28
2016-02-06,서울,강남구,71,33
2016-02-07,서울,강남구,74,27
2016-02-08,서울,강남구,199,104
2016-02-09,서울,강남구,124,66
2016-02-10,서울,강남구,45,24
2016-02-11,서울,강남구,40,22
2016-02-12,서울,강남구,68,42
2016-02-13,서울,강남구,17,12
2016-02-14,서울,강남구,39,16
2016-02-15,서울,강남구,35,18
2016-02-16,서울,강남구,24,10
2016-02-17,서울,강남구,40,15
2016-02-18,서울,강남구,82,44
2016-02-19,서울,강남구,91,50
2016-02-20,서울,강남구,72,26
2016-02-21,서울,강남구,29,13
2016-02-22,서울,강남구,70,33
2016-02-23,서울,강남구,59,30
2016-02-24,서울,강남구,35,17
2016-02-25,서울,강남구,97,55
2016-02-26,서울,강남구,110,62
2016-02-27,서울,강남구,87,51
2016-02-28,서울,강남구,69,38
2016-02-29,서울,강남구,41,23
2016-02-01,서울,서초구,41,14
2016-02-02,서울,서초구,49,22
2016-02-03,서울,서초구,54,27
2016-02-04,서울,서초구,51,31
2016-02-05,서울,서초구,49,24
2016-02-06,서울,서초구,61,25
2016-02-07,서울,서초구,60,28
2016-02-08,서울,서초구,23,86
2016-02-09,서울,서초구,34,55
2016-02-10,서울,서초구,47,19
2016-02-11,서울,서초구,51,25
2016-02-12,서울,서초구,47,29
2016-02-13,서울,서초구,17,9
